2014,Орехово-Борисово Северное,66278.6
2014,Орехово-Борисово Южное,38229.6
2014,Останкинский,75687.2
2014,Отрадное,70136.6
2014,Очаково-Матвеевское,47570.9
2014,Перово,56190.6
2014,Печатники,58934.1
2014,Покровское-Стрешнево,55953.4
2014,поселение Внуковское,58317.0
2014,поселение Вороновское,38453.4
2014,поселение Воскресенское,29367.4
2014,поселение Десёновское,31787.0
2014,поселение Киевский,36535.6
2014,поселение Клёновское,29398.1
2014,поселение Кокошкино,73470.9
2014,поселение Краснопахорское,60371.1
2014,поселение Марушкинское,48834.0
2014,поселение Михайлово-Ярцевское,27077.2
2014,поселение Московский,51407.7
2014,"поселение ""Мосрентген""",41471.4
2014,поселение Новофёдоровское,28516.5
2014,поселение Первомайское,36464.6
2014,поселение Роговское,58434.3
2014,поселение Рязановское,63297.0
2014,поселение Сосенское,91780.6
2014,поселение Филимонковское,54812.4
2014,поселение Щаповское,33281.9
2014,Преображенское,94151.8
2014,Пресненский,107574.4
2014,Проспект Вернадского,83149.5
2014,Раменки,61228.4
2014,Ростокино,65950.0
2014,Рязанский,45072.2
2014,Савёлки,55911.2
2014,Савёловский,97642.4
2014,Свиблово,68299.2
2014,Северное Бутово,48583.8
2014,Северное Измайлово,60871.2
2014,Северное Медведково,36477.8
2014,Северное Тушино,52442.8
2014,Северный,38845.7
2014,Силино,46114.9
2014,Сокол,67945.8
2014,Соколиная Гора,59079.1
2014,Сокольники,66974.2
2014,Солнцево,61836.1
2014,Старое Крюково,59422.4
2014,Строгино,82514.0
2014,Таганский,90337.8
2014,Тверской,64175.9
2014,Текстильщики,73349.2
2014,Тёплый Стан,37890.5
2014,Тимирязевский,68197.1
2014,Тропарёво-Никулино,73491.2
2014,Филёвский Парк,55054.8
2014,Фили-Давыдково,72658.2
2014,Хамовники,85277.5
2014,Ховрино,42336.2
2014,Хорошёво-Мнёвники,65446.7
2014,Хорошёвский,82118.9
2014,Царицыно,57695.0
2014,Черёмушки,137421.3
2014,Чертаново Северное,45995.7
2014,Чертаново Центральное,55398.4
2014,Чертаново Южное,74254.4
2014,Щукино,70670.0
2014,Южное Бутово,49813.6
2014,Южное Медведково,50369.0
2014,Южное Тушино,53609.6
2014,Южнопортовый,60756.9
2014,Якиманка,129356.8
2014,Ярославский,47504.7
2014,Ясенево,72313.3
2015,Академический,130197.4
2015,Алексеевский,64697.7
2015,Алтуфьевский,65491.9
2015,Арбат,98844.0
2015,Аэропорт,94853.5
2015,Бабушкинский,72836.7
2015,Басманный,75712.6
2015,Беговой,69993.7
2015,Бескудниковский,62982.9
2015,Бибирево,66930.5
2015,Бирюлёво Восточное,47249.2
2015,Бирюлёво Западное,92917.2
2015,Богородское,49138.3
2015,Братеево,34186.4
2015,Бутырский,70420.2
2015,Вешняки,44836.7
2015,Внуково,66952.9
2015,Войковский,108036.3
2015,Восточное Дегунино,82709.7
2015,Восточное Измайлово,61695.1
2015,Восточный,37970.7
2015,Выхино-Жулебино,73059.9
2015,Гагаринский,79232.2
2015,Головинский,68982.7
2015,Гольяново,48740.8
2015,городской округ Троицк,46574.9
2015,городской округ Щербинка,44590.8
2015,Даниловский,81811.8
2015,Дмитровский,54028.0
2015,Донской,93570.4
2015,Дорогомилово,70714.1
2015,Замоскворечье,90822.4
2015,Западное Дегунино,43985.8
2015,Зюзино,75787.6
2015,Зябликово,57409.5
2015,Ивановское,44342.3
2015,Измайлово,52875.3
2015,Капотня,86270.8
2015,Коньково,66564.0
2015,Коптево,64258.1
2015,Косино-Ухтомский,38396.2
2015,Котловка,90696.8
2015,Красносельский,89389.5
2015,Крылатское,158207.8
2015,Крюково,41009.0
2015,Кузьминки,72471.0
2015,Кунцево,64242.4
2015,Куркино,50337.1
2015,Левобережный,69788.8
2015,Лефортово,71157.2
2015,Лианозово,51545.4
2015,Ломоносовский,57066.4
2015,Лосиноостровский,45875.3
2015,Люблино,49222.2
2015,Марфино,45084.6
2015,Марьина Роща,95125.7
2015,Марьино,42455.1
2015,Матушкино,50181.8
2015,Метрогородок,55760.7
2015,Мещанский,84190.4
2015,Митино,41696.7
2015,Можайский,108212.8
2015,Молжаниновский,98528.8
2015,Москворечье-Сабурово,63458.3
2015,Нагатино-Садовники,63408.5
2015,Нагатинский Затон,31148.6
2015,Нагорный,62421.5
2015,Некрасовка,48867.4
2015,Нижегородский,67824.5
2015,Новогиреево,61946.6
2015,Новокосино,37324.8
2015,Ново-Переделкино,81515.6
2015,Обручевский,76741.0
2015,Орехово-Борисово Северное,72650.7
2015,Орехово-Борисово Южное,38441.9
2015,Останкинский,71118.4
2015,Отрадное,63954.0
2015,Очаково-Матвеевское,58765.5
2015,Перово,59966.3
2015,Печатники,66214.2
2015,Покровское-Стрешнево,70610.2
2015,поселение Внуковское,79839.1
2015,поселение Вороновское,40291.1
2015,поселение Воскресенское,32242.0
2015,поселение Десёновское,43205.2
2015,поселение Киевский,38033.6
2015,поселение Клёновское,28323.3
2015,поселение Кокошкино,85550.4
2015,поселение Краснопахорское,78183.1
2015,поселение Марушкинское,51483.5
2015,поселение Михайлово-Ярцевское,33042.8
2015,поселение Московский,83962.9
2015,"поселение ""Мосрентген""",55062.4
2015,поселение Новофёдоровское,37293.6
2015,поселение Первомайское,46110.6
2015,поселение Роговское,67435.3
2015,поселение Рязановское,78658.2
2015,поселение Сосенское,90732.1
2015,поселение Филимонковское,56870.5
2015,поселение Щаповское,36639.9
2015,Преображенское,100576.0
2015,Пресненский,106669.6
2015,Проспект Вернадского,100732.7
2015,Раменки,64368.7
2015,Ростокино,71344.6
2015,Рязанский,47942.2
2015,Савёлки,53846.4
2015,Савёловский,94819.8
2015,Свиблово,60580.6
2015,Северное Бутово,45393.3
2015,Северное Измайлово,46824.5
2015,Северное Медведково,40423.4
2015,Северное Тушино,59809.2
2015,Северный,46674.5
2015,Силино,56303.7
2015,Сокол,73363.2
2015,Соколиная Гора,63097.4
2015,Сокольники,79301.5
2015,Солнцево,70202.2
2015,Старое Крюково,63269.5
2015,Строгино,73931.7
2015,Таганский,88996.8
2015,Тверской,67330.4
2015,Текстильщики,71648.3
2015,Тёплый Стан,39237.8
2015,Тимирязевский,80610.7
2015,Тропарёво-Никулино,75202.1
2015,Филёвский Парк,54812.9
2015,Фили-Давыдково,74954.5
2015,Хамовники,92296.6
2015,Ховрино,42358.9
2015,Хорошёво-Мнёвники,66921.5
2015,Хорошёвский,83388.6
